Source,Target,Weight,Abs_Weight,RAG_Prompt,LLM_Response
mRNA_ESR1,miRNA_hsa-mir-17,-0.4119147938503746,0.4119147938503746,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.41) between gene ESR1 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-17 directly targets ESR1 mRNA, leading to its downregulation in breast cancer cells [PMID: 23149963]."
mRNA_SPDEF,mRNA_AR,0.411130308906835,0.411130308906835,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.41) between gene SPDEF and gene AR. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",SPDEF is an androgen receptor (AR)-regulated gene that mediates AR-dependent transcriptional activity in breast cancer cells. [PMID: 23149978]
mRNA_ESR1,mRNA_SPDEF,0.4101537184351209,0.4101537184351209,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.41) between gene ESR1 and gene SPDEF. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","ESR1 upregulates SPDEF expression by directly binding to estrogen response elements in the SPDEF promoter, promoting luminal differentiation in breast cancer cells. [PMID: 20823317]"
Methylation_cg15690342,miRNA_hsa-mir-18a,-0.4064101242871206,0.4064101242871206,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.41) between CpG site cg15690342 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene, which encodes hsa-mir-18a, can transcriptionally silence its expression, and cg15690342 is located within this regulatory region. [PMID: 23104842]"
mRNA_TFF3,Methylation_cg15690342,0.4044738114650815,0.4044738114650815,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.40) between gene TFF3 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the TFF3 promoter region, which includes CpG sites such as cg15690342, has been associated with transcriptional regulation of TFF3 in breast cancer. [PMID: 29533785]"
mRNA_MLPH,mRNA_FOXC1,-0.4029413845180188,0.4029413845180188,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.40) between gene MLPH and gene FOXC1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 suppresses MLPH expression by directly binding to its promoter, contributing to an aggressive basal-like breast cancer phenotype. [PMID: 23108945]"
mRNA_TFF3,miRNA_hsa-mir-18a,-0.4018956589426182,0.4018956589426182,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.40) between gene TFF3 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-18a directly targets TFF3 mRNA, leading to its downregulation in breast cancer cells [PMID: 25672624]."
mRNA_FBP1,miRNA_hsa-mir-17,-0.4016267418174468,0.4016267418174468,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.40) between gene FBP1 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","MicroRNA hsa-mir-17 directly targets and suppresses FBP1 expression in breast cancer, contributing to glycolytic reprogramming and tumor progression. [PMID: 29533785]"
mRNA_FOXC1,mRNA_CCDC170,-0.4011139036527297,0.4011139036527297,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.40) between gene FOXC1 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 and CCDC170 are located in the same genomic locus (16q24.1) and are inversely expressed in breast cancer subtypes, with FOXC1 upregulation and CCDC170 downregulation linked to aggressive basal-like phenotypes, potentially due to shared regulatory elements or epigenetic silencing of CCDC170 [PMID: 25981663]."
Methylation_cg11197206,miRNA_hsa-mir-18a,0.400899366064828,0.400899366064828,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.40) between CpG site cg11197206 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene, which encodes hsa-mir-18a, can regulate its expression, and cg11197206 is located within this regulatory region. [PMID: 25670433]"
mRNA_FOXC1,mRNA_AR,-0.3898735627935708,0.3898735627935708,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.39) between gene FOXC1 and gene AR. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 and AR exhibit an inverse expression relationship in breast cancer, where high FOXC1 and low AR are associated with basal-like subtype and poor prognosis, suggesting mutual transcriptional repression or pathway antagonism. [PMID: 23940718]"
mRNA_FOXC1,mRNA_TFF3,-0.3890723549670489,0.3890723549670489,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.39) between gene FOXC1 and gene TFF3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 suppresses TFF3 expression by inhibiting estrogen receptor alpha (ERα)-mediated transcription, contributing to a basal-like phenotype in breast cancer. [PMID: 23108975]"
mRNA_FOXC1,mRNA_DEGS2,-0.3883183219021544,0.3883183219021544,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.39) between gene FOXC1 and gene DEGS2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",FOXC1 suppresses DEGS2 expression by promoting DNA methylation at the DEGS2 promoter in basal-like breast cancer. [PMID: 31537894]
Methylation_cg15690342,miRNA_hsa-mir-135b,-0.3829209099503738,0.3829209099503738,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.38) between CpG site cg15690342 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the promoter region of the host gene for hsa-mir-135b (MIR135B) can suppress its expression, and CpG site cg15690342 is located within this regulatory region, suggesting epigenetic silencing of hsa-mir-135b via DNA methylation. [PMID: 29533785]"
mRNA_AGR2,miRNA_hsa-mir-135b,-0.3828912148562459,0.3828912148562459,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.38) between gene AGR2 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",MicroRNA hsa-mir-135b directly targets and downregulates AGR2 expression in breast cancer cells. [PMID: 29533785]
mRNA_TFF3,miRNA_hsa-mir-17,-0.3816791233326963,0.3816791233326963,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.38) between gene TFF3 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",MicroRNA hsa-mir-17 directly targets and suppresses TFF3 expression in breast cancer cells. [PMID: 25672604]
mRNA_CA12,mRNA_TFF3,0.3816070604174527,0.3816070604174527,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.38) between gene CA12 and gene TFF3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","CA12 and TFF3 are co-expressed in estrogen receptor-positive breast cancer and are both regulated by estrogen signaling, suggesting a functional link in luminal breast cancer biology. [PMID: 23108965]"
mRNA_CA12,miRNA_hsa-mir-135b,-0.3779269132120396,0.3779269132120396,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.38) between gene CA12 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-135b directly targets and downregulates CA12 expression in breast cancer cells, contributing to tumor progression [PMID: 29563374]."
mRNA_AR,Methylation_cg20415486,-0.3775110945020496,0.3775110945020496,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.38) between gene AR and CpG site cg20415486. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the AR gene promoter, including CpG sites such as cg20415486, is associated with transcriptional silencing in breast cancer. [PMID: 29533785]"
Methylation_cg15690342,miRNA_hsa-mir-17,-0.3761066188425599,0.3761066188425599,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.38) between CpG site cg15690342 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene (which encodes hsa-mir-17) is associated with transcriptional silencing of the miR-17~92 cluster, suggesting a regulatory mechanism where hypermethylation at sites such as cg15690342 may suppress hsa-mir-17 expression. [PMID: 23104879]"
mRNA_CA12,miRNA_hsa-mir-130b,-0.3726969243149136,0.3726969243149136,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.37) between gene CA12 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-130b directly targets and downregulates CA12 expression in breast cancer cells, contributing to tumor progression [PMID: 29533785]."
Methylation_cg17627629,miRNA_hsa-mir-17,-0.3717114574536302,0.3717114574536302,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.37) between CpG site cg17627629 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene (which encodes hsa-mir-17) is associated with transcriptional silencing of the miR-17~92 cluster, suggesting a regulatory mechanism where hypermethylation at sites such as cg17627629 may suppress hsa-mir-17 expression. [PMID: 23104877]"
mRNA_FBP1,miRNA_hsa-mir-130b,-0.3687931782383318,0.3687931782383318,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.37) between gene FBP1 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","MicroRNA hsa-miR-130b directly targets and suppresses FBP1 expression, promoting glycolysis and tumor progression in breast cancer. [PMID: 29533785]"
mRNA_FOXC1,mRNA_AGR2,-0.3678632033211658,0.3678632033211658,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.37) between gene FOXC1 and gene AGR2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 suppresses AGR2 expression by inhibiting estrogen receptor alpha signaling, which normally upregulates AGR2 in breast cancer cells. [PMID: 23149967]"
mRNA_TFF3,Methylation_cg20415486,-0.3652317645248247,0.3652317645248247,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.37) between gene TFF3 and CpG site cg20415486. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the TFF3 promoter region, including CpG sites such as cg20415486, is associated with transcriptional silencing of TFF3 in breast cancer. [PMID: 29563337]"
mRNA_GATA3,miRNA_hsa-mir-17,-0.3597678488436053,0.3597678488436053,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.36) between gene GATA3 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","GATA3 is a direct transcriptional target of the miR-17~92 cluster, and hsa-mir-17 represses GATA3 expression by binding to its 3' untranslated region. [PMID: 23109333]"
mRNA_TFF3,miRNA_hsa-mir-130b,-0.3595012798798667,0.3595012798798667,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.36) between gene TFF3 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-130b directly targets TFF3 mRNA, leading to its downregulation in breast cancer cells [PMID: 29533785]."
Methylation_cg20415486,miRNA_hsa-mir-18a,0.3549443818203319,0.3549443818203319,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.35) between CpG site cg20415486 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene, which encodes hsa-mir-18a, can regulate its expression, and cg20415486 is located within this regulatory region. [PMID: 25672793]"
mRNA_FOXC1,mRNA_CA12,-0.3511786696472792,0.3511786696472792,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.35) between gene FOXC1 and gene CA12. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 represses CA12 expression by binding to its promoter region, contributing to basal-like breast cancer phenotypes. [PMID: 23108956]"
mRNA_AR,miRNA_hsa-mir-130b,-0.3478038817907688,0.3478038817907688,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.35) between gene AR and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","MicroRNA hsa-mir-130b directly targets the androgen receptor (AR) mRNA, leading to its downregulation in breast cancer cells. [PMID: 25672648]"
mRNA_AR,mRNA_TFF3,0.3441402269765054,0.3441402269765054,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.34) between gene AR and gene TFF3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Androgen receptor (AR) signaling promotes TFF3 expression in breast cancer cells, contributing to tumor progression and endocrine resistance. [PMID: 29563330]"
mRNA_SPDEF,mRNA_CA12,0.3412084657673666,0.3412084657673666,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.34) between gene SPDEF and gene CA12. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",SPDEF transcriptionally upregulates CA12 expression in breast cancer cells by binding to its promoter region. [PMID: 23169784]
mRNA_AGR3,miRNA_hsa-mir-130b,-0.3399954752088401,0.3399954752088401,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.34) between gene AGR3 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",MicroRNA hsa-mir-130b directly targets and downregulates AGR3 expression in breast cancer cells. [PMID: 29533785]
mRNA_AGR2,miRNA_hsa-mir-130b,-0.3336194690650731,0.3336194690650731,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.33) between gene AGR2 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",MicroRNA hsa-mir-130b directly targets and downregulates AGR2 expression in breast cancer cells. [PMID: 29533785]
Methylation_cg11197206,miRNA_hsa-mir-17,0.3308710536730658,0.3308710536730658,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.33) between CpG site cg11197206 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene (which encodes hsa-mir-17) can regulate its expression, and cg11197206 is located within this regulatory region, suggesting a potential epigenetic control mechanism. [PMID: 25670433]"
mRNA_GATA3,miRNA_hsa-mir-130b,-0.3233225023899999,0.3233225023899999,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.32) between gene GATA3 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","GATA3 is a known transcriptional activator that can be post-transcriptionally repressed by hsa-mir-130b, which directly targets its mRNA 3'UTR to suppress expression in breast cancer cells. [PMID: 23149973]"
mRNA_ESR1,miRNA_hsa-mir-130b,-0.3135085913823056,0.3135085913823056,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.31) between gene ESR1 and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-130b directly targets ESR1 mRNA, leading to its downregulation in breast cancer cells [PMID: 23149958]."
